loan_id,grade,purpose,state,loan_amount,interest_rate,default_flag,pred_default_probability,risk_band
104027,E,home_improvement,IL,15598.0,0.1704,1,0.7431965579712838,High
104028,C,education,FL,16492.0,0.085,1,0.5103621061055452,Medium
104029,D,education,NY,22583.0,0.1272,0,0.8524126838752265,High
104030,E,debt_consolidation,WA,15864.0,0.1268,0,0.5779751699645577,Medium
104031,D,home_improvement,NY,21601.0,0.116,0,0.5369955893108889,Medium
104032,D,home_improvement,GA,20526.0,0.1131,0,0.9223942247407262,High
104033,C,medical,TX,19103.0,0.0805,0,0.23123385211400835,Low
104034,E,debt_consolidation,NC,42898.0,0.1672,1,0.8091887114798747,High
104035,D,home_improvement,WA,26200.0,0.0954,0,0.4687569834258857,Medium
104036,A,medical,IL,8265.0,0.0703,0,0.212485697373159,Low
104037,C,medical,CA,21332.0,0.1186,0,0.6945405423339315,High
104038,A,education,TX,10874.0,0.0816,1,0.439036829110246,Medium
104039,C,education,WA,22016.0,0.0892,1,0.5342369129835146,Medium
104040,A,home_improvement,IL,5623.0,0.131,1,0.5377429695119872,Medium
104041,C,education,CA,8030.0,0.0813,0,0.29959922827223207,Low
104042,C,education,CA,21095.0,0.0923,0,0.4501548410857506,Medium
104043,C,home_improvement,IL,26979.0,0.1333,1,0.7775108457170409,High
104044,D,medical,FL,22524.0,0.1254,0,0.5139772467648451,Medium
104045,B,small_business,FL,25687.0,0.1045,1,0.5631965214877398,Medium
104046,B,education,IL,21364.0,0.05,1,0.28577794384376254,Low
104047,C,small_business,GA,19552.0,0.0866,0,0.6365550738597602,High
104048,C,education,NY,13467.0,0.1163,0,0.5213027439367905,Medium
104049,E,small_business,WA,25317.0,0.1372,1,0.6273379349899423,High
104050,B,debt_consolidation,GA,27224.0,0.077,1,0.9525232628872746,High
104051,C,home_improvement,NC,17432.0,0.1038,0,0.6541508304140218,High
104052,E,education,NC,16948.0,0.1623,1,0.6733296742281351,High
104053,D,medical,CA,32323.0,0.1134,0,0.5725560519320849,Medium
104054,B,debt_consolidation,CA,17816.0,0.05,0,0.18575473905469814,Low
104055,C,home_improvement,GA,18681.0,0.068,1,0.41400581460225583,Medium
104056,E,medical,TX,22358.0,0.1525,0,0.6292982645495591,High
104057,C,medical,NY,17120.0,0.0671,1,0.29451296759580187,Low
104058,B,debt_consolidation,FL,10617.0,0.0897,0,0.26466059780534373,Low
104059,C,home_improvement,WA,21402.0,0.0862,1,0.33696554401588474,Medium
104060,B,home_improvement,CA,17651.0,0.0741,0,0.3765900830097461,Medium
104061,C,home_improvement,WA,34580.0,0.0883,1,0.44918304403897336,Medium
104062,F,education,CA,25096.0,0.1812,1,0.7924833902316262,High
104063,F,debt_consolidation,NY,12641.0,0.2059,1,0.806780352780505,High
104064,C,small_business,NC,24562.0,0.0659,0,0.4165283619032072,Medium
104065,E,home_improvement,TX,20771.0,0.12,1,0.5958752580968039,Medium
104066,D,medical,CA,29785.0,0.1313,1,0.7918850431822261,High
104067,F,home_improvement,FL,13280.0,0.1847,0,0.7547779104858777,High
104068,E,education,TX,19698.0,0.1754,1,0.6518041522140992,High
104069,E,education,TX,17108.0,0.1138,0,0.8384763203459575,High
104070,B,home_improvement,FL,18526.0,0.0741,1,0.4689108093641689,Medium
104071,B,debt_consolidation,TX,10033.0,0.05,0,0.13672984992206172,Low
104072,A,debt_consolidation,CA,23183.0,0.0798,1,0.4747748181426071,Medium
104073,D,small_business,NC,21762.0,0.1051,1,0.39263273288178546,Medium
104074,E,education,GA,29567.0,0.1198,1,0.5961135342355095,Medium
104075,F,debt_consolidation,FL,17910.0,0.1567,0,0.7214692269181178,High
104076,E,debt_consolidation,GA,14293.0,0.174,0,0.5763500287356659,Medium
104077,D,medical,NC,25104.0,0.109,1,0.5630439241401838,Medium
104078,C,education,FL,10852.0,0.1158,0,0.5896635631287525,Medium
104079,C,small_business,TX,27765.0,0.0665,0,0.3702860870131102,Medium
104080,D,debt_consolidation,TX,27746.0,0.1539,1,0.6887540749492919,High
104081,A,education,NC,29316.0,0.0548,0,0.4013972486327968,Medium
104082,D,home_improvement,NC,21390.0,0.1294,1,0.5389671611015492,Medium
104083,D,home_improvement,WA,13622.0,0.1778,1,0.8607139619892281,High
104084,B,home_improvement,WA,18983.0,0.0613,1,0.674230249115581,High
104085,C,small_business,NY,21421.0,0.0896,0,0.45273043115776407,Medium
104086,C,home_improvement,IL,12959.0,0.1198,1,0.6114807039179205,High
104087,D,small_business,NY,29998.0,0.0907,1,0.3028415280327629,Medium
104088,D,home_improvement,FL,23221.0,0.1857,1,0.8105353795876314,High
104089,B,debt_consolidation,WA,9970.0,0.0645,1,0.39030003833684096,Medium
104090,D,debt_consolidation,IL,34946.0,0.1293,1,0.5975863340889652,Medium
104091,B,medical,FL,18877.0,0.0899,1,0.42763808319712454,Medium
104092,C,debt_consolidation,TX,8153.0,0.1003,1,0.37894449498782884,Medium
104093,C,medical,WA,10528.0,0.1147,1,0.36791092949310067,Medium
104094,D,small_business,FL,31390.0,0.1293,1,0.5282749564180816,Medium
104095,E,medical,CA,34425.0,0.164,1,0.9586541273300421,High
104096,A,medical,WA,27085.0,0.0699,0,0.23682698756072088,Low
104097,D,debt_consolidation,NY,29874.0,0.1098,1,0.6672957390752136,High
104098,E,debt_consolidation,FL,28950.0,0.098,0,0.3498166708422043,Medium
104099,F,debt_consolidation,NC,23012.0,0.1638,1,0.8274238088534837,High
104100,B,debt_consolidation,WA,20961.0,0.0835,0,0.364098989651927,Medium
104101,B,medical,CA,22859.0,0.0701,1,0.39308882517119687,Medium
104102,C,home_improvement,WA,24624.0,0.0981,1,0.5607231203241742,Medium
104103,E,small_business,NY,11326.0,0.1011,1,0.5716521330224674,Medium
104104,B,home_improvement,GA,24588.0,0.0667,1,0.33041718122529,Medium
104105,C,home_improvement,NY,31128.0,0.097,0,0.519861506093424,Medium
104106,F,medical,IL,16143.0,0.175,0,0.7092972255430544,High
104107,C,home_improvement,WA,15181.0,0.1118,1,0.6135438078225193,High
104108,C,debt_consolidation,TX,22289.0,0.0958,0,0.7066128849078015,High
104109,F,debt_consolidation,TX,12153.0,0.1557,1,0.730874008939206,High
104110,C,education,WA,6149.0,0.0912,0,0.2171776715892088,Low
104111,B,debt_consolidation,CA,28329.0,0.0768,0,0.24742667486724623,Low
104112,B,home_improvement,GA,13941.0,0.1088,1,0.4292978728892183,Medium
104113,C,medical,FL,18166.0,0.0945,0,0.40549761078979313,Medium
104114,B,medical,CA,12509.0,0.05,0,0.1438228041229947,Low
104115,B,small_business,GA,29491.0,0.0826,1,0.33547841616121726,Medium
104116,B,small_business,NC,25679.0,0.101,1,0.920775312577243,High
104117,C,small_business,CA,15833.0,0.1165,1,0.650227186701924,High
104118,E,home_improvement,NC,7381.0,0.1009,0,0.4458627756904541,Medium
104119,C,education,FL,14878.0,0.132,1,0.537199951746685,Medium
104120,D,debt_consolidation,WA,23131.0,0.0905,1,0.3892594542115038,Medium
104121,F,home_improvement,NY,19698.0,0.1701,1,0.6300912618221572,High
104122,D,home_improvement,CA,18982.0,0.1345,1,0.701612131846332,High
104123,D,home_improvement,NC,19905.0,0.1624,0,0.7542846611729517,High
104124,A,medical,WA,24829.0,0.0773,1,0.6309592863438483,High
104125,C,debt_consolidation,NY,17623.0,0.0535,0,0.19054927628260046,Low
104126,B,education,NY,22050.0,0.1171,0,0.5117298575124486,Medium
104127,C,debt_consolidation,GA,9118.0,0.1072,0,0.3518771156085039,Medium
104128,F,home_improvement,NY,40985.0,0.1818,1,0.8817763157632665,High
104129,B,medical,WA,15445.0,0.0748,1,0.3630085139958486,Medium
104130,B,education,CA,19832.0,0.0672,0,0.3213813392891164,Medium
104131,D,medical,NC,23098.0,0.1317,1,0.8145662298938942,High
104132,F,medical,WA,14303.0,0.1999,1,0.9432725708124969,High
104133,D,home_improvement,NY,18070.0,0.1069,0,0.7019773351532492,High
104134,B,small_business,IL,17961.0,0.0561,0,0.32820378468727773,Medium
104135,C,medical,TX,9774.0,0.1337,1,0.8491088701292081,High
104136,C,debt_consolidation,FL,21947.0,0.1103,0,0.5938749951334504,Medium
104137,C,medical,NY,3157.0,0.0841,0,0.18958572325463696,Low
104138,D,education,FL,33774.0,0.1443,1,0.7638194650574823,High
104139,D,education,GA,25137.0,0.0778,1,0.519211974790346,Medium
104140,B,home_improvement,FL,23752.0,0.0794,0,0.3027864681604003,Medium
104141,F,small_business,CA,2370.0,0.2017,1,0.6853158399049135,High
104142,B,home_improvement,FL,10867.0,0.1057,1,0.4716723635608966,Medium
104143,A,small_business,CA,30504.0,0.0539,0,0.5724280748879017,Medium
104144,D,medical,FL,50000.0,0.1484,1,0.7991495364639618,High
104145,C,home_improvement,WA,28752.0,0.0904,1,0.4712966830527768,Medium
104146,C,education,CA,27332.0,0.1116,0,0.6273520340707135,High
104147,B,home_improvement,CA,22725.0,0.0622,1,0.40979906755711454,Medium
104148,A,home_improvement,FL,10373.0,0.0606,0,0.28109594390131887,Low
104149,B,education,FL,26957.0,0.0807,1,0.4586263233399732,Medium
104150,D,home_improvement,CA,8089.0,0.114,1,0.5449913224703342,Medium
104151,B,debt_consolidation,NY,7105.0,0.0519,0,0.1983990279202341,Low
104152,F,education,GA,6538.0,0.1296,1,0.46419046647421536,Medium
104153,D,medical,IL,26782.0,0.1119,1,0.7951770752452256,High
104154,E,education,IL,17483.0,0.1156,0,0.5358432936887507,Medium
104155,E,debt_consolidation,CA,18908.0,0.1736,1,0.6205498567781506,High
104156,D,small_business,GA,17861.0,0.139,1,0.6787061189448166,High
104157,C,debt_consolidation,IL,7869.0,0.0762,0,0.2772603502443357,Low
104158,E,medical,FL,11963.0,0.1443,0,0.5191179072332509,Medium
104159,C,home_improvement,IL,12416.0,0.1097,1,0.5814322400670092,Medium
104160,A,medical,TX,5353.0,0.0854,0,0.3870704053864652,Medium
104161,C,home_improvement,WA,13462.0,0.05,0,0.24101057082890007,Low
104162,A,education,NY,8268.0,0.0597,0,0.35701621755419044,Medium
104163,D,small_business,CA,23199.0,0.1362,1,0.722173971170028,High
104164,F,debt_consolidation,TX,23949.0,0.2036,1,0.7881196100397719,High
104165,D,medical,NY,6357.0,0.1086,1,0.36306313811537827,Medium
104166,B,small_business,FL,15330.0,0.0964,1,0.6219871100105737,High
104167,B,medical,TX,34705.0,0.0948,1,0.7200612284001503,High
104168,B,small_business,GA,9173.0,0.05,0,0.052971654267565005,Low
104169,B,medical,NY,21840.0,0.0738,0,0.23049854665442937,Low
104170,C,education,CA,18950.0,0.0919,0,0.5573847926937081,Medium
104171,D,small_business,TX,27836.0,0.1569,1,0.8745644057513687,High
104172,D,medical,FL,20659.0,0.1619,1,0.8107610233166331,High
104173,C,education,CA,14118.0,0.1103,0,0.4025255168559609,Medium
104174,C,home_improvement,CA,18601.0,0.0804,1,0.4646069004554046,Medium
104175,B,small_business,TX,18732.0,0.0685,1,0.3604374365112475,Medium
104176,C,small_business,FL,17175.0,0.1684,1,0.8164491219409701,High
104177,C,home_improvement,NC,6128.0,0.1222,1,0.3213498164097822,Medium
104178,B,education,IL,29188.0,0.0634,1,0.3225653900796826,Medium
104179,D,home_improvement,CA,27598.0,0.0613,1,0.26693574300830647,Low
104180,C,education,CA,8602.0,0.0913,1,0.29590314990574784,Low
104181,B,debt_consolidation,CA,15293.0,0.061,1,0.1949736526165291,Low
104182,C,home_improvement,CA,15974.0,0.1351,1,0.7627535221746569,High
104183,B,home_improvement,IL,7591.0,0.1263,0,0.643938442878294,High
104184,D,home_improvement,WA,1199.0,0.1194,0,0.3010308305334064,Medium
104185,A,medical,FL,11965.0,0.0869,1,0.3851019012729217,Medium
104186,E,small_business,FL,14792.0,0.1647,1,0.7458270291890912,High
104187,C,medical,IL,5029.0,0.1276,0,0.4903396503823346,Medium
104188,A,medical,NY,19593.0,0.106,0,0.5990630674738429,Medium
104189,B,debt_consolidation,GA,28466.0,0.0911,0,0.5495506796685061,Medium
104190,E,debt_consolidation,WA,25579.0,0.0977,0,0.44133545076325187,Medium
104191,C,home_improvement,NC,16860.0,0.1106,0,0.7299315528133233,High
104192,D,debt_consolidation,CA,1436.0,0.1563,1,0.33356304652987745,Medium
104193,E,debt_consolidation,FL,24441.0,0.1331,0,0.6164280056763941,High
104194,B,debt_consolidation,GA,19318.0,0.0644,0,0.2378407712724626,Low
104195,C,home_improvement,WA,21819.0,0.1204,1,0.664125016579965,High
104196,D,debt_consolidation,GA,35425.0,0.0849,0,0.6144819136428005,High
104197,E,debt_consolidation,FL,10577.0,0.1496,1,0.6102087802351708,High
104198,C,home_improvement,FL,1000.0,0.1239,0,0.3366091895296306,Medium
104199,F,home_improvement,GA,8519.0,0.1341,0,0.5433015091467377,Medium
104200,C,education,FL,22374.0,0.1322,0,0.7488326160208681,High
104201,E,small_business,FL,18242.0,0.1315,1,0.5263612957589731,Medium
104202,A,small_business,FL,7059.0,0.0763,0,0.19797857042411215,Low
104203,C,small_business,CA,5223.0,0.0988,0,0.33185144989902093,Medium
104204,B,debt_consolidation,GA,14809.0,0.0781,0,0.5448533422245017,Medium
104205,E,medical,GA,6785.0,0.079,0,0.2481111456558095,Low
104206,B,small_business,CA,22686.0,0.092,1,0.441303020918039,Medium
104207,D,education,FL,14297.0,0.1192,1,0.5838320612324822,Medium
104208,A,medical,WA,12356.0,0.09,1,0.49131210482438703,Medium
104209,B,home_improvement,TX,11176.0,0.0669,0,0.3077127538463381,Medium
104210,B,small_business,NY,20368.0,0.05,1,0.15583031781403192,Low
104211,D,debt_consolidation,NC,18383.0,0.1316,1,0.5712393134021019,Medium
104212,B,education,GA,19818.0,0.1425,1,0.7089735800557039,High
104213,D,home_improvement,NC,19621.0,0.1189,1,0.5765423590297616,Medium
104214,D,debt_consolidation,NC,17350.0,0.1648,1,0.9539563539348137,High
104215,F,home_improvement,WA,8702.0,0.1654,1,0.6599599561889107,High
104216,D,education,NY,11427.0,0.1106,1,0.5448234045583615,Medium
104217,C,medical,NC,14448.0,0.0575,1,0.6051056009684777,High
104218,C,debt_consolidation,FL,36587.0,0.123,1,0.6597586793184091,High
104219,A,home_improvement,IL,5860.0,0.0791,1,0.3386480626921324,Medium
104220,C,small_business,IL,14229.0,0.1427,1,0.5808206992687467,Medium
104221,E,debt_consolidation,IL,18884.0,0.1633,1,0.8757933140383133,High
104222,A,education,IL,15270.0,0.0669,1,0.2386941889775749,Low
104223,A,small_business,GA,27666.0,0.0857,1,0.6634578008512344,High
104224,C,small_business,TX,15224.0,0.0576,0,0.33949224004617856,Medium
104225,E,small_business,FL,15889.0,0.1325,0,0.6332063891206647,High
104226,B,debt_consolidation,IL,25332.0,0.0795,1,0.49181464605008085,Medium
104227,E,education,IL,34296.0,0.1583,1,0.8793797612324,High
104228,B,home_improvement,WA,30667.0,0.0632,1,0.7931916346897604,High
104229,C,debt_consolidation,NY,16770.0,0.0817,1,0.46520617877363407,Medium
104230,F,debt_consolidation,NC,17554.0,0.1615,1,0.7766193458859201,High
104231,C,debt_consolidation,CA,18420.0,0.0777,0,0.3708440522958382,Medium
104232,C,debt_consolidation,WA,19323.0,0.1277,1,0.7403051480103863,High
104233,E,education,TX,10374.0,0.1553,0,0.7278706603559968,High
104234,B,debt_consolidation,IL,26429.0,0.168,0,0.7110356569323502,High
104235,A,small_business,CA,19859.0,0.1047,0,0.5403941444542056,Medium
104236,F,debt_consolidation,TX,17596.0,0.1695,1,0.9048276050156964,High
104237,C,education,FL,6560.0,0.1032,1,0.6497925359272271,High
104238,F,medical,CA,18561.0,0.2126,0,0.8321907866763636,High
104239,E,medical,NY,1000.0,0.1703,1,0.3637155898624535,Medium
104240,C,debt_consolidation,WA,12765.0,0.1085,1,0.8683828179735565,High
104241,C,education,TX,12932.0,0.1512,1,0.6621486583935565,High
104242,C,medical,WA,20583.0,0.1491,1,0.8250015059914106,High
104243,B,debt_consolidation,FL,34919.0,0.1189,1,0.6884123554505946,High
104244,C,small_business,GA,23147.0,0.0635,1,0.31592185330668016,Medium
104245,D,education,WA,31036.0,0.1255,0,0.6686747373411568,High
104246,F,debt_consolidation,FL,23807.0,0.1313,1,0.5381619614028199,Medium
104247,F,home_improvement,GA,28125.0,0.1731,1,0.9277694546235511,High
104248,F,small_business,TX,34714.0,0.1717,1,0.7609661225362032,High
104249,A,debt_consolidation,IL,11413.0,0.0685,0,0.3345763159852992,Medium
104250,C,small_business,TX,10826.0,0.0853,0,0.44514035823425635,Medium
104251,B,small_business,FL,24019.0,0.0897,0,0.572809610227018,Medium
104252,C,medical,FL,17967.0,0.1118,1,0.5712869793703255,Medium
104253,E,home_improvement,IL,19983.0,0.1774,1,0.7998586618777429,High
104254,E,medical,NY,15762.0,0.1322,0,0.41650377424916946,Medium
104255,E,debt_consolidation,WA,12634.0,0.0937,1,0.4369430695417408,Medium
104256,C,small_business,TX,32587.0,0.05,0,0.2854083469308978,Low
104257,C,small_business,TX,8101.0,0.1266,1,0.4897821443215807,Medium
104258,B,medical,CA,24178.0,0.1076,1,0.4962072507798954,Medium
104259,C,small_business,FL,22718.0,0.1226,1,0.6779500754477613,High
104260,B,medical,FL,3789.0,0.0796,0,0.17483690275567038,Low
104261,D,medical,GA,10523.0,0.1174,1,0.5095261030684268,Medium
104262,C,education,NY,12036.0,0.108,0,0.5194836752548793,Medium
104263,D,education,IL,23081.0,0.1247,1,0.8204659342086684,High
104264,E,education,NC,14697.0,0.1396,0,0.5516206292601463,Medium
104265,B,medical,IL,17230.0,0.1698,1,0.8273637867269233,High
104266,C,home_improvement,GA,4881.0,0.0787,0,0.34819198850933586,Medium
104267,E,debt_consolidation,IL,38933.0,0.1695,1,0.7643287245583062,High
104268,F,medical,TX,18641.0,0.1786,1,0.8077338932779003,High
104269,B,education,FL,22491.0,0.0585,1,0.2832576358959258,Low
104270,D,education,GA,13134.0,0.0774,0,0.4103597578744869,Medium
104271,C,debt_consolidation,CA,12126.0,0.1061,0,0.5511440530937324,Medium
104272,B,medical,FL,35214.0,0.1067,1,0.4253310877795506,Medium
104273,B,small_business,IL,1000.0,0.1084,0,0.2553601131835513,Low
104274,C,small_business,NC,20508.0,0.1157,0,0.6705474156554027,High
104275,B,education,NC,7096.0,0.1242,1,0.39562211991110374,Medium
104276,D,debt_consolidation,IL,14355.0,0.1019,0,0.443514556158616,Medium
104277,B,medical,TX,12257.0,0.0775,0,0.3105193817423383,Medium
104278,A,debt_consolidation,TX,9126.0,0.0847,0,0.35444589978589963,Medium
104279,D,small_business,IL,18319.0,0.1441,1,0.8231462710222488,High
104280,B,medical,TX,1000.0,0.1117,1,0.35753867526960653,Medium
104281,B,medical,WA,15161.0,0.1275,0,0.4870289311425452,Medium
104282,B,education,NC,17187.0,0.05,0,0.2878053212105324,Low
104283,B,education,TX,5767.0,0.0621,0,0.16959726133224867,Low
104284,C,home_improvement,NC,31619.0,0.0797,1,0.8772510500969577,High
104285,D,education,CA,12650.0,0.126,1,0.5342864542375173,Medium
104286,D,education,FL,15863.0,0.087,1,0.4737644647263057,Medium
104287,B,debt_consolidation,FL,12670.0,0.0763,0,0.3160772055197097,Medium
104288,B,small_business,IL,17266.0,0.1078,1,0.6118072488136073,High
104289,E,debt_consolidation,FL,29773.0,0.1463,1,0.6490448068868212,High
104290,B,small_business,IL,40257.0,0.062,0,0.3758278046668773,Medium
104291,B,small_business,CA,24711.0,0.0679,0,0.2883361394084927,Low
104292,A,education,GA,27792.0,0.05,0,0.132439830404565,Low
104293,D,medical,NC,33448.0,0.0893,1,0.5819212829767292,Medium
104294,D,home_improvement,FL,20240.0,0.1572,1,0.7783327517261989,High
104295,B,small_business,GA,32132.0,0.074,1,0.7895249305380114,High
104296,A,home_improvement,CA,25132.0,0.0811,0,0.40187850499347877,Medium
104297,D,debt_consolidation,WA,19296.0,0.1159,0,0.5313070413726169,Medium
104298,A,debt_consolidation,NY,21153.0,0.1054,0,0.3727877186835824,Medium
104299,C,education,WA,1607.0,0.0862,0,0.16778246694608429,Low
104300,E,home_improvement,IL,20629.0,0.1836,1,0.8900357211881419,High
104301,B,debt_consolidation,CA,4106.0,0.1403,0,0.5452559452000059,Medium
104302,C,debt_consolidation,NY,3373.0,0.05,0,0.061129073399756755,Low
104303,D,debt_consolidation,FL,19736.0,0.1275,0,0.5941298561784043,Medium
104304,D,small_business,GA,7973.0,0.1283,1,0.5710228889919792,Medium
104305,C,debt_consolidation,CA,17936.0,0.0934,0,0.3858997528770402,Medium
104306,C,education,NC,19246.0,0.1288,1,0.6541532325936026,High
104307,C,medical,CA,19647.0,0.1141,1,0.6697221514089816,High
104308,C,home_improvement,TX,9863.0,0.1352,1,0.7023592101244356,High
104309,B,education,TX,26088.0,0.1238,1,0.7469879971306539,High
104310,B,medical,NC,17197.0,0.0877,0,0.3738322076557271,Medium
104311,B,home_improvement,IL,21970.0,0.05,0,0.30171077673031765,Medium
104312,C,small_business,WA,7232.0,0.0813,1,0.39759502830785176,Medium
104313,C,small_business,WA,16395.0,0.0722,0,0.5469593013264356,Medium
